"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20190803","토","여","40대","서울특별시","송파구","마천동","치킨","5"
"20190803","토","여","40대","서울특별시","송파구","신천동","치킨","5"
"20190803","토","여","40대","서울특별시","송파구","풍납동","치킨","5"
"20190803","토","여","50대","서울특별시","송파구","가락동","치킨","7"
"20190803","토","남","10대","서울특별시","송파구","송파동","치킨","20"
"20190803","토","남","40대","서울특별시","송파구","가락동","치킨","17"
"20190803","토","여","60대이상","서울특별시","송파구","송파동","치킨","27"
"20190803","토","여","30대","서울특별시","송파구","송파동","치킨","76"
"20190803","토","남","30대","서울특별시","송파구","송파동","치킨","41"
"20190803","토","남","30대","서울특별시","송파구","잠실동","치킨","5"
"20190803","토","남","60대이상","서울특별시","송파구","송파동","치킨","12"
"20190803","토","남","30대","서울특별시","송파구","풍납동","치킨","5"
"20190803","토","남","20대","서울특별시","송파구","송파동","치킨","56"
"20190803","토","여","40대","서울특별시","송파구","송파동","치킨","122"
"20190803","토","여","20대","서울특별시","송파구","방이동","치킨","5"
"20190803","토","여","50대","서울특별시","송파구","송파동","치킨","42"
"20190803","토","여","10대","서울특별시","송파구","송파동","치킨","17"
"20190803","토","여","60대이상","서울특별시","송파구","가락동","치킨","6"
"20190803","토","여","40대","서울특별시","송파구","가락동","치킨","26"
"20190803","토","남","60대이상","서울특별시","양천구","신정동","치킨","5"
"20190803","토","여","40대","서울특별시","양천구","신월동","치킨","5"
"20190803","토","남","20대","서울특별시","양천구","신월동","치킨","5"
"20190803","토","남","50대","서울특별시","양천구","신월동","치킨","5"
"20190803","토","남","40대","서울특별시","양천구","목동","치킨","5"
"20190803","토","남","40대","서울특별시","양천구","신정동","치킨","8"
"20190803","토","여","20대","서울특별시","양천구","신정동","치킨","5"
"20190803","토","여","40대","서울특별시","양천구","목동","치킨","5"
"20190803","토","여","30대","서울특별시","양천구","신월동","치킨","5"
"20190803","토","남","10대","서울특별시","양천구","신정동","치킨","5"
"20190803","토","여","30대","서울특별시","양천구","신정동","치킨","5"
"20190803","토","여","60대이상","서울특별시","양천구","신정동","치킨","5"
"20190803","토","여","40대","서울특별시","양천구","신정동","치킨","24"
"20190803","토","남","20대","서울특별시","양천구","신정동","치킨","9"
"20190803","토","남","50대","서울특별시","양천구","신정동","치킨","5"
"20190803","토","여","20대","서울특별시","양천구","신월동","치킨","5"
"20190803","토","남","50대","서울특별시","양천구","목동","치킨","5"
"20190803","토","여","50대","서울특별시","양천구","신정동","치킨","7"
"20190803","토","남","30대","서울특별시","양천구","신정동","치킨","8"
"20190803","토","여","10대","서울특별시","양천구","신정동","치킨","5"
"20190803","토","여","30대","서울특별시","양천구","목동","치킨","5"
"20190803","토","남","40대","서울특별시","양천구","신월동","치킨","5"
"20190803","토","남","30대","서울특별시","영등포구","여의도동","치킨","22"
"20190803","토","여","30대","서울특별시","영등포구","문래동3가","치킨","35"
"20190803","토","여","30대","서울특별시","영등포구","여의도동","치킨","21"
"20190803","토","여","60대이상","서울특별시","영등포구","문래동3가","치킨","10"
"20190803","토","여","60대이상","서울특별시","영등포구","여의도동","치킨","9"
"20190803","토","남","50대","서울특별시","영등포구","대림동","치킨","5"
"20190803","토","여","50대","서울특별시","영등포구","문래동3가","치킨","8"
"20190803","토","남","10대","서울특별시","영등포구","문래동3가","치킨","11"
"20190803","토","남","40대","서울특별시","영등포구","문래동3가","치킨","31"
"20190803","토","남","40대","서울특별시","영등포구","신길동","치킨","5"
"20190803","토","남","40대","서울특별시","영등포구","여의도동","치킨","36"
"20190803","토","여","50대","서울특별시","영등포구","여의도동","치킨","11"
"20190803","토","여","20대","서울특별시","영등포구","여의도동","치킨","15"
"20190803","토","여","20대","서울특별시","영등포구","신길동","치킨","5"
"20190803","토","여","20대","서울특별시","영등포구","대림동","치킨","5"
"20190803","토","여","20대","서울특별시","영등포구","당산동6가","치킨","5"
"20190803","토","여","20대","서울특별시","영등포구","당산동3가","치킨","5"
"20190803","토","남","30대","서울특별시","영등포구","영등포동5가","치킨","5"
"20190803","토","남","20대","서울특별시","영등포구","문래동3가","치킨","17"
"20190803","토","남","20대","서울특별시","영등포구","영등포동2가","치킨","5"
"20190803","토","남","60대이상","서울특별시","영등포구","신길동","치킨","5"
"20190803","토","여","40대","서울특별시","영등포구","당산동3가","치킨","5"
"20190803","토","여","40대","서울특별시","영등포구","문래동3가","치킨","44"
"20190803","토","여","40대","서울특별시","영등포구","여의도동","치킨","31"
"20190803","토","여","40대","서울특별시","영등포구","영등포동8가","치킨","5"
"20190803","토","남","30대","서울특별시","영등포구","영등포동8가","치킨","5"
"20190803","토","남","50대","서울특별시","영등포구","문래동3가","치킨","19"
"20190803","토","남","60대이상","서울특별시","영등포구","문래동3가","치킨","5"
"20190803","토","남","60대이상","서울특별시","영등포구","여의도동","치킨","5"
"20190803","토","여","10대","서울특별시","영등포구","문래동3가","치킨","5"
"20190803","토","여","10대","서울특별시","영등포구","대림동","치킨","5"
"20190803","토","남","30대","서울특별시","영등포구","신길동","치킨","5"
"20190803","토","남","30대","서울특별시","영등포구","문래동3가","치킨","27"
"20190803","토","남","30대","서울특별시","영등포구","대림동","치킨","5"
"20190803","토","남","30대","서울특별시","영등포구","당산동6가","치킨","5"
"20190803","토","여","20대","서울특별시","영등포구","문래동3가","치킨","19"
"20190803","토","여","30대","서울특별시","영등포구","대림동","치킨","5"
"20190803","토","여","30대","서울특별시","영등포구","당산동6가","치킨","5"
"20190803","토","여","50대","서울특별시","영등포구","대림동","치킨","5"
"20190803","토","여","50대","서울특별시","영등포구","신길동","치킨","5"
"20190803","토","남","10대","서울특별시","영등포구","여의도동","치킨","18"
"20190803","토","남","10대","서울특별시","영등포구","신길동","치킨","5"
"20190803","토","남","50대","서울특별시","영등포구","여의도동","치킨","6"
"20190803","토","여","10대","서울특별시","영등포구","여의도동","치킨","18"
"20190803","토","남","20대","서울특별시","영등포구","여의도동","치킨","25"
"20190803","토","남","20대","서울특별시","영등포구","당산동3가","치킨","5"
"20190803","토","여","40대","서울특별시","영등포구","대림동","치킨","5"
"20190803","토","여","30대","서울특별시","영등포구","신길동","치킨","5"
"20190803","토","여","20대","서울특별시","용산구","한강로2가","치킨","11"
"20190803","토","여","30대","서울특별시","용산구","신계동","치킨","5"
"20190803","토","여","30대","서울특별시","용산구","청파동2가","치킨","5"
"20190803","토","여","30대","서울특별시","용산구","한강로2가","치킨","16"
"20190803","토","여","30대","서울특별시","용산구","효창동","치킨","5"
"20190803","토","남","30대","서울특별시","용산구","효창동","치킨","5"
"20190803","토","남","30대","서울특별시","용산구","한남동","치킨","5"
"20190803","토","남","30대","서울특별시","용산구","한강로2가","치킨","16"
"20190803","토","남","30대","서울특별시","용산구","이촌동","치킨","5"
"20190803","토","남","30대","서울특별시","용산구","용산동2가","치킨","5"
"20190803","토","남","30대","서울특별시","용산구","도원동","치킨","5"
"20190803","토","여","10대","서울특별시","용산구","한남동","치킨","5"
"20190803","토","여","40대","서울특별시","용산구","신계동","치킨","5"
"20190803","토","여","40대","서울특별시","용산구","효창동","치킨","5"
"20190803","토","여","10대","서울특별시","용산구","동빙고동","치킨","5"
"20190803","토","남","20대","서울특별시","용산구","한강로2가","치킨","17"
"20190803","토","남","20대","서울특별시","용산구","동빙고동","치킨","5"
"20190803","토","여","50대","서울특별시","용산구","이촌동","치킨","5"
"20190803","토","여","50대","서울특별시","용산구","한강로2가","치킨","11"
"20190803","토","남","10대","서울특별시","용산구","한남동","치킨","5"
"20190803","토","남","40대","서울특별시","용산구","한남동","치킨","5"
"20190803","토","남","40대","서울특별시","용산구","한강로2가","치킨","24"
"20190803","토","남","40대","서울특별시","용산구","신계동","치킨","5"
"20190803","토","여","20대","서울특별시","용산구","갈월동","치킨","5"
"20190803","토","남","40대","서울특별시","용산구","효창동","치킨","5"
"20190803","토","남","40대","서울특별시","용산구","용산동2가","치킨","5"
"20190803","토","남","10대","서울특별시","용산구","한강로2가","치킨","11"
"20190803","토","남","20대","서울특별시","용산구","도원동","치킨","5"
"20190803","토","남","30대","서울특별시","용산구","동빙고동","치킨","5"
"20190803","토","여","40대","서울특별시","용산구","한남동","치킨","5"
"20190803","토","여","50대","서울특별시","용산구","용산동2가","치킨","5"
"20190803","토","여","50대","서울특별시","용산구","신계동","치킨","5"
"20190803","토","여","40대","서울특별시","용산구","한강로2가","치킨","35"
"20190803","토","여","60대이상","서울특별시","용산구","한강로2가","치킨","7"
"20190803","토","남","60대이상","서울특별시","용산구","한강로2가","치킨","9"
"20190803","토","여","40대","서울특별시","용산구","도원동","치킨","5"
"20190803","토","여","40대","서울특별시","용산구","동빙고동","치킨","5"
"20190803","토","여","40대","서울특별시","용산구","용산동2가","치킨","5"
"20190803","토","남","50대","서울특별시","용산구","도원동","치킨","5"
"20190803","토","여","10대","서울특별시","용산구","한강로2가","치킨","5"
"20190803","토","남","50대","서울특별시","용산구","이촌동","치킨","5"
"20190803","토","남","40대","서울특별시","용산구","동자동","치킨","5"
"20190803","토","남","40대","서울특별시","용산구","갈월동","치킨","5"
"20190803","토","남","50대","서울특별시","용산구","한강로2가","치킨","12"
"20190803","토","남","30대","서울특별시","용산구","한강로1가","치킨","5"
"20190803","토","남","30대","서울특별시","용산구","신계동","치킨","5"
"20190803","토","여","10대","서울특별시","은평구","불광동","치킨","10"
"20190803","토","남","20대","서울특별시","은평구","불광동","치킨","27"
"20190803","토","남","20대","서울특별시","은평구","구산동","치킨","5"
"20190803","토","남","30대","서울특별시","은평구","구산동","치킨","5"
"20190803","토","남","30대","서울특별시","은평구","증산동","치킨","5"
"20190803","토","남","60대이상","서울특별시","은평구","증산동","치킨","5"
"20190803","토","여","40대","서울특별시","은평구","구산동","치킨","5"
"20190803","토","여","40대","서울특별시","은평구","증산동","치킨","5"
"20190803","토","남","40대","서울특별시","은평구","증산동","치킨","5"
"20190803","토","남","40대","서울특별시","은평구","수색동","치킨","5"
"20190803","토","여","50대","서울특별시","은평구","증산동","치킨","5"
"20190803","토","여","60대이상","서울특별시","은평구","불광동","치킨","19"
"20190803","토","여","60대이상","서울특별시","은평구","수색동","치킨","5"
"20190803","토","여","60대이상","서울특별시","은평구","증산동","치킨","5"
"20190803","토","여","40대","서울특별시","은평구","불광동","치킨","95"
"20190803","토","여","50대","서울특별시","은평구","수색동","치킨","5"
"20190803","토","여","50대","서울특별시","은평구","불광동","치킨","27"
"20190803","토","여","30대","서울특별시","은평구","불광동","치킨","43"
"20190803","토","남","60대이상","서울특별시","은평구","불광동","치킨","15"
"20190803","토","여","20대","서울특별시","은평구","구산동","치킨","5"
"20190803","토","여","20대","서울특별시","은평구","불광동","치킨","24"
"20190803","토","여","20대","서울특별시","은평구","증산동","치킨","5"
"20190803","토","남","40대","서울특별시","은평구","불광동","치킨","50"
"20190803","토","남","50대","서울특별시","은평구","불광동","치킨","28"
"20190803","토","남","10대","서울특별시","은평구","불광동","치킨","14"
"20190803","토","남","30대","서울특별시","은평구","불광동","치킨","63"
"20190803","토","여","60대이상","서울특별시","은평구","구산동","치킨","5"
"20190803","토","여","40대","서울특별시","종로구","연지동","치킨","28"
"20190803","토","여","10대","서울특별시","종로구","연지동","치킨","5"
"20190803","토","남","30대","서울특별시","종로구","연지동","치킨","22"
"20190803","토","남","30대","서울특별시","종로구","홍파동","치킨","5"
"20190803","토","남","10대","서울특별시","종로구","연지동","치킨","5"
"20190803","토","여","60대이상","서울특별시","종로구","연지동","치킨","10"
"20190803","토","여","30대","서울특별시","종로구","연지동","치킨","14"
"20190803","토","남","50대","서울특별시","종로구","청진동","치킨","5"
"20190803","토","여","50대","서울특별시","종로구","연지동","치킨","14"
"20190803","토","여","20대","서울특별시","종로구","연지동","치킨","15"
"20190803","토","남","40대","서울특별시","종로구","계동","치킨","5"
"20190803","토","여","40대","서울특별시","종로구","홍파동","치킨","5"
"20190803","토","남","50대","서울특별시","종로구","연지동","치킨","17"
"20190803","토","남","60대이상","서울특별시","종로구","낙원동","치킨","5"
"20190803","토","여","40대","서울특별시","종로구","낙원동","치킨","5"
"20190803","토","여","40대","서울특별시","종로구","적선동","치킨","5"
"20190803","토","여","50대","서울특별시","종로구","평창동","치킨","5"
"20190803","토","남","20대","서울특별시","종로구","연지동","치킨","17"
"20190803","토","남","30대","서울특별시","종로구","창신동","치킨","5"
"20190803","토","남","60대이상","서울특별시","종로구","연지동","치킨","7"
"20190803","토","여","60대이상","서울특별시","종로구","종로6가","치킨","5"
"20190803","토","남","40대","서울특별시","종로구","연지동","치킨","19"
"20190803","토","남","40대","서울특별시","종로구","창신동","치킨","5"
"20190803","토","남","60대이상","서울특별시","중구","남대문로5가","치킨","5"
"20190803","토","남","40대","서울특별시","중구","수하동","치킨","5"
"20190803","토","남","40대","서울특별시","중구","신당동","치킨","38"
"20190803","토","남","10대","서울특별시","중구","남대문로5가","치킨","5"
"20190803","토","남","50대","서울특별시","중구","수하동","치킨","7"
"20190803","토","남","50대","서울특별시","중구","충무로1가","치킨","5"
"20190803","토","여","10대","서울특별시","중구","남대문로5가","치킨","7"
"20190803","토","여","60대이상","서울특별시","중구","수하동","치킨","5"
"20190803","토","여","60대이상","서울특별시","중구","신당동","치킨","7"
"20190803","토","여","50대","서울특별시","중구","신당동","치킨","29"
"20190803","토","여","40대","서울특별시","중구","신당동","치킨","73"
"20190803","토","여","40대","서울특별시","중구","수하동","치킨","5"
"20190803","토","여","40대","서울특별시","중구","남대문로5가","치킨","20"
"20190803","토","남","20대","서울특별시","중구","신당동","치킨","18"
"20190803","토","남","50대","서울특별시","중구","충무로4가","치킨","5"
"20190803","토","여","20대","서울특별시","중구","남대문로5가","치킨","5"
"20190803","토","여","20대","서울특별시","중구","수하동","치킨","5"
"20190803","토","남","50대","서울특별시","중구","신당동","치킨","16"
"20190803","토","남","30대","서울특별시","중구","남대문로5가","치킨","12"
"20190803","토","남","40대","서울특별시","중구","남대문로5가","치킨","13"
"20190803","토","여","50대","서울특별시","중구","수하동","치킨","5"
"20190803","토","여","50대","서울특별시","중구","남대문로5가","치킨","5"
"20190803","토","여","50대","서울특별시","중구","남대문로3가","치킨","5"
"20190803","토","남","50대","서울특별시","중구","남대문로2가","치킨","5"
"20190803","토","남","60대이상","서울특별시","중구","신당동","치킨","15"
"20190803","토","여","20대","서울특별시","중구","수표동","치킨","5"
"20190803","토","여","30대","서울특별시","중구","남대문로5가","치킨","8"
"20190803","토","여","60대이상","서울특별시","중구","남대문로5가","치킨","8"
"20190803","토","남","20대","서울특별시","중구","남대문로5가","치킨","5"
"20190803","토","여","50대","서울특별시","중구","수표동","치킨","5"
"20190803","토","여","50대","서울특별시","중구","흥인동","치킨","5"
"20190803","토","남","10대","서울특별시","중구","수하동","치킨","5"
"20190803","토","여","20대","서울특별시","중구","흥인동","치킨","5"
"20190803","토","남","10대","서울특별시","중구","신당동","치킨","5"
"20190803","토","남","30대","서울특별시","중구","수하동","치킨","8"
"20190803","토","남","40대","서울특별시","중구","수표동","치킨","5"
"20190803","토","여","20대","서울특별시","중구","신당동","치킨","14"
"20190803","토","여","30대","서울특별시","중구","수하동","치킨","5"
"20190803","토","여","30대","서울특별시","중구","신당동","치킨","47"
"20190803","토","남","20대","서울특별시","중구","수하동","치킨","5"
"20190803","토","여","10대","서울특별시","중구","신당동","치킨","9"
"20190803","토","남","30대","서울특별시","중구","신당동","치킨","42"
"20190803","토","남","30대","서울특별시","중구","장충동2가","치킨","5"
"20190803","토","남","50대","서울특별시","중구","수표동","치킨","5"
"20190803","토","여","40대","서울특별시","중구","수표동","치킨","5"
"20190803","토","남","60대이상","서울특별시","중구","수하동","치킨","5"
"20190803","토","남","50대","서울특별시","중구","남대문로5가","치킨","5"
"20190803","토","여","60대이상","서울특별시","중랑구","신내동","치킨","5"
"20190803","토","여","60대이상","서울특별시","중랑구","면목동","치킨","12"
"20190803","토","남","40대","서울특별시","중랑구","면목동","치킨","38"
"20190803","토","여","30대","서울특별시","중랑구","신내동","치킨","5"
"20190803","토","남","60대이상","서울특별시","중랑구","면목동","치킨","9"
"20190803","토","여","40대","서울특별시","중랑구","면목동","치킨","41"
"20190803","토","여","20대","서울특별시","중랑구","묵동","치킨","5"
"20190803","토","남","50대","서울특별시","중랑구","묵동","치킨","5"
"20190803","토","남","20대","서울특별시","중랑구","상봉동","치킨","5"
"20190803","토","남","50대","서울특별시","중랑구","면목동","치킨","12"
"20190803","토","여","50대","서울특별시","중랑구","묵동","치킨","5"
"20190803","토","남","20대","서울특별시","중랑구","묵동","치킨","5"
"20190803","토","남","30대","서울특별시","중랑구","면목동","치킨","38"
"20190803","토","여","30대","서울특별시","중랑구","면목동","치킨","36"
"20190803","토","여","30대","서울특별시","중랑구","묵동","치킨","5"
"20190803","토","남","10대","서울특별시","중랑구","면목동","치킨","8"
"20190803","토","남","20대","서울특별시","중랑구","면목동","치킨","25"
"20190803","토","여","10대","서울특별시","중랑구","면목동","치킨","8"
"20190803","토","여","50대","서울특별시","중랑구","신내동","치킨","5"
"20190803","토","남","60대이상","서울특별시","중랑구","묵동","치킨","5"
"20190803","토","여","20대","서울특별시","중랑구","망우동","치킨","5"
"20190803","토","남","60대이상","서울특별시","중랑구","망우동","치킨","5"
"20190803","토","여","50대","서울특별시","중랑구","상봉동","치킨","5"
"20190803","토","여","50대","서울특별시","중랑구","면목동","치킨","38"
"20190803","토","여","30대","서울특별시","중랑구","중화동","치킨","5"
"20190803","토","남","10대","서울특별시","중랑구","망우동","치킨","5"
"20190803","토","남","40대","서울특별시","중랑구","중화동","치킨","5"
"20190803","토","여","20대","서울특별시","중랑구","면목동","치킨","17"
"20190803","토","여","40대","서울특별시","중랑구","망우동","치킨","5"
"20190803","토","남","30대","서울특별시","중랑구","망우동","치킨","5"
"20190804","일","남","40대","서울특별시","강남구","수서동","치킨","5"
"20190804","일","남","20대","서울특별시","강남구","개포동","치킨","8"
"20190804","일","남","30대","서울특별시","강남구","논현동","치킨","21"
"20190804","일","여","50대","서울특별시","강남구","개포동","치킨","12"
"20190804","일","여","60대이상","서울특별시","강남구","일원동","치킨","5"
"20190804","일","여","50대","서울특별시","강남구","수서동","치킨","5"
"20190804","일","여","30대","서울특별시","강남구","삼성동","치킨","20"
"20190804","일","여","40대","서울특별시","강남구","삼성동","치킨","75"
"20190804","일","여","10대","서울특별시","강남구","역삼동","치킨","7"
"20190804","일","여","60대이상","서울특별시","강남구","개포동","치킨","5"
"20190804","일","남","40대","서울특별시","강남구","역삼동","치킨","28"
"20190804","일","남","10대","서울특별시","강남구","개포동","치킨","6"
"20190804","일","여","30대","서울특별시","강남구","논현동","치킨","8"
"20190804","일","남","10대","서울특별시","강남구","도곡동","치킨","5"
"20190804","일","남","10대","서울특별시","강남구","삼성동","치킨","9"
"20190804","일","남","10대","서울특별시","강남구","역삼동","치킨","5"
"20190804","일","여","10대","서울특별시","강남구","삼성동","치킨","5"
"20190804","일","여","30대","서울특별시","강남구","개포동","치킨","5"
"20190804","일","여","40대","서울특별시","강남구","개포동","치킨","18"
"20190804","일","남","50대","서울특별시","강남구","역삼동","치킨","14"
"20190804","일","남","50대","서울특별시","강남구","수서동","치킨","5"
"20190804","일","남","50대","서울특별시","강남구","삼성동","치킨","15"
"20190804","일","남","40대","서울특별시","강남구","논현동","치킨","15"
"20190804","일","남","10대","서울특별시","강남구","논현동","치킨","5"
"20190804","일","남","50대","서울특별시","강남구","논현동","치킨","6"
"20190804","일","여","50대","서울특별시","강남구","역삼동","치킨","27"
"20190804","일","여","60대이상","서울특별시","강남구","도곡동","치킨","5"
"20190804","일","여","40대","서울특별시","강남구","도곡동","치킨","5"
"20190804","일","남","30대","서울특별시","강남구","역삼동","치킨","15"
"20190804","일","여","30대","서울특별시","강남구","세곡동","치킨","5"
"20190804","일","여","20대","서울특별시","강남구","역삼동","치킨","16"
"20190804","일","여","40대","서울특별시","강남구","수서동","치킨","5"
"20190804","일","여","30대","서울특별시","강남구","수서동","치킨","5"
"20190804","일","여","20대","서울특별시","강남구","신사동","치킨","5"
"20190804","일","여","40대","서울특별시","강남구","논현동","치킨","28"
"20190804","일","남","60대이상","서울특별시","강남구","개포동","치킨","6"
"20190804","일","남","30대","서울특별시","강남구","삼성동","치킨","23"
"20190804","일","여","50대","서울특별시","강남구","논현동","치킨","17"
"20190804","일","남","40대","서울특별시","강남구","개포동","치킨","8"
"20190804","일","남","50대","서울특별시","강남구","일원동","치킨","5"
"20190804","일","남","50대","서울특별시","강남구","개포동","치킨","9"
"20190804","일","여","40대","서울특별시","강남구","대치동","치킨","5"
"20190804","일","여","40대","서울특별시","강남구","세곡동","치킨","5"
"20190804","일","여","40대","서울특별시","강남구","신사동","치킨","5"
"20190804","일","남","40대","서울특별시","강남구","삼성동","치킨","31"
"20190804","일","여","60대이상","서울특별시","강남구","논현동","치킨","5"
"20190804","일","남","40대","서울특별시","강남구","세곡동","치킨","5"
"20190804","일","남","30대","서울특별시","강남구","개포동","치킨","6"
"20190804","일","남","10대","서울특별시","강남구","대치동","치킨","5"
"20190804","일","남","30대","서울특별시","강남구","수서동","치킨","5"
"20190804","일","여","20대","서울특별시","강남구","개포동","치킨","5"
"20190804","일","여","20대","서울특별시","강남구","삼성동","치킨","14"
"20190804","일","여","50대","서울특별시","강남구","일원동","치킨","5"
"20190804","일","여","20대","서울특별시","강남구","논현동","치킨","7"
"20190804","일","여","50대","서울특별시","강남구","삼성동","치킨","32"
"20190804","일","남","60대이상","서울특별시","강남구","역삼동","치킨","5"
"20190804","일","남","60대이상","서울특별시","강남구","신사동","치킨","5"
"20190804","일","남","60대이상","서울특별시","강남구","삼성동","치킨","5"
"20190804","일","남","60대이상","서울특별시","강남구","대치동","치킨","5"
"20190804","일","남","60대이상","서울특별시","강남구","논현동","치킨","6"
"20190804","일","여","10대","서울특별시","강남구","일원동","치킨","5"
"20190804","일","여","10대","서울특별시","강남구","논현동","치킨","5"
"20190804","일","여","10대","서울특별시","강남구","개포동","치킨","5"
"20190804","일","여","20대","서울특별시","강남구","대치동","치킨","5"
"20190804","일","여","60대이상","서울특별시","강남구","역삼동","치킨","8"
"20190804","일","여","60대이상","서울특별시","강남구","삼성동","치킨","7"
"20190804","일","남","20대","서울특별시","강남구","논현동","치킨","9"
"20190804","일","남","20대","서울특별시","강남구","대치동","치킨","5"
"20190804","일","남","20대","서울특별시","강남구","도곡동","치킨","5"
"20190804","일","남","20대","서울특별시","강남구","삼성동","치킨","15"
"20190804","일","남","20대","서울특별시","강남구","세곡동","치킨","5"
"20190804","일","남","20대","서울특별시","강남구","역삼동","치킨","12"
"20190804","일","여","40대","서울특별시","강남구","역삼동","치킨","33"
"20190804","일","여","30대","서울특별시","강남구","대치동","치킨","5"
"20190804","일","여","30대","서울특별시","강남구","도곡동","치킨","5"
"20190804","일","여","30대","서울특별시","강남구","역삼동","치킨","23"
"20190804","일","여","30대","서울특별시","강남구","일원동","치킨","5"
"20190804","일","남","30대","서울특별시","강동구","암사동","치킨","5"
"20190804","일","여","50대","서울특별시","강동구","상일동","치킨","21"
"20190804","일","여","50대","서울특별시","강동구","성내동","치킨","49"
"20190804","일","남","10대","서울특별시","강동구","성내동","치킨","11"
"20190804","일","여","20대","서울특별시","강동구","상일동","치킨","12"
"20190804","일","여","20대","서울특별시","강동구","성내동","치킨","23"
"20190804","일","여","40대","서울특별시","강동구","상일동","치킨","28"
"20190804","일","남","60대이상","서울특별시","강동구","성내동","치킨","13"
"20190804","일","여","60대이상","서울특별시","강동구","성내동","치킨","9"
"20190804","일","여","60대이상","서울특별시","강동구","상일동","치킨","5"
"20190804","일","여","40대","서울특별시","강동구","고덕동","치킨","5"
"20190804","일","여","30대","서울특별시","강동구","길동","치킨","5"
"20190804","일","여","30대","서울특별시","강동구","성내동","치킨","42"
"20190804","일","남","50대","서울특별시","강동구","상일동","치킨","9"
"20190804","일","남","50대","서울특별시","강동구","고덕동","치킨","5"
"20190804","일","남","40대","서울특별시","강동구","암사동","치킨","5"
"20190804","일","남","40대","서울특별시","강동구","성내동","치킨","47"
"20190804","일","남","40대","서울특별시","강동구","상일동","치킨","18"
"20190804","일","남","40대","서울특별시","강동구","둔촌동","치킨","5"
"20190804","일","남","40대","서울특별시","강동구","길동","치킨","5"
"20190804","일","남","30대","서울특별시","강동구","상일동","치킨","17"
"20190804","일","여","40대","서울특별시","강동구","성내동","치킨","52"
"20190804","일","여","10대","서울특별시","강동구","성내동","치킨","5"
"20190804","일","여","30대","서울특별시","강동구","천호동","치킨","5"
"20190804","일","여","30대","서울특별시","강동구","상일동","치킨","11"
"20190804","일","남","60대이상","서울특별시","강동구","상일동","치킨","5"
"20190804","일","남","10대","서울특별시","강동구","상일동","치킨","5"
"20190804","일","남","40대","서울특별시","강동구","천호동","치킨","5"
"20190804","일","여","40대","서울특별시","강동구","천호동","치킨","5"
"20190804","일","여","50대","서울특별시","강동구","암사동","치킨","5"
"20190804","일","여","10대","서울특별시","강동구","암사동","치킨","5"
"20190804","일","남","50대","서울특별시","강동구","성내동","치킨","18"
"20190804","일","남","30대","서울특별시","강동구","성내동","치킨","42"
"20190804","일","남","50대","서울특별시","강동구","암사동","치킨","5"
"20190804","일","여","20대","서울특별시","강동구","천호동","치킨","5"
"20190804","일","남","20대","서울특별시","강동구","성내동","치킨","27"
"20190804","일","남","20대","서울특별시","강동구","상일동","치킨","11"
"20190804","일","남","30대","서울특별시","강북구","번동","치킨","19"
"20190804","일","여","10대","서울특별시","강북구","미아동","치킨","11"
"20190804","일","여","30대","서울특별시","강북구","미아동","치킨","44"
"20190804","일","여","30대","서울특별시","강북구","번동","치킨","10"
"20190804","일","여","20대","서울특별시","강북구","미아동","치킨","23"
"20190804","일","남","60대이상","서울특별시","강북구","수유동","치킨","5"
"20190804","일","남","60대이상","서울특별시","강북구","미아동","치킨","18"
"20190804","일","남","50대","서울특별시","강북구","미아동","치킨","32"
"20190804","일","남","20대","서울특별시","강북구","미아동","치킨","31"
"20190804","일","남","20대","서울특별시","강북구","번동","치킨","11"
"20190804","일","남","40대","서울특별시","강북구","미아동","치킨","69"
"20190804","일","여","40대","서울특별시","강북구","우이동","치킨","5"
"20190804","일","여","40대","서울특별시","강북구","미아동","치킨","97"
"20190804","일","여","60대이상","서울특별시","강북구","미아동","치킨","21"
"20190804","일","남","30대","서울특별시","강북구","미아동","치킨","45"
"20190804","일","남","50대","서울특별시","강북구","번동","치킨","5"
"20190804","일","여","60대이상","서울특별시","강북구","번동","치킨","9"
"20190804","일","남","60대이상","서울특별시","강북구","번동","치킨","5"
"20190804","일","여","40대","서울특별시","강북구","번동","치킨","25"
"20190804","일","여","20대","서울특별시","강북구","우이동","치킨","5"
"20190804","일","여","50대","서울특별시","강북구","수유동","치킨","5"
"20190804","일","여","20대","서울특별시","강북구","번동","치킨","5"
"20190804","일","여","10대","서울특별시","강북구","번동","치킨","5"
"20190804","일","남","10대","서울특별시","강북구","번동","치킨","9"
"20190804","일","남","40대","서울특별시","강북구","번동","치킨","21"
"20190804","일","여","50대","서울특별시","강북구","우이동","치킨","5"
"20190804","일","남","10대","서울특별시","강북구","미아동","치킨","10"
"20190804","일","여","50대","서울특별시","강북구","미아동","치킨","48"
"20190804","일","남","40대","서울특별시","강북구","우이동","치킨","5"
"20190804","일","여","50대","서울특별시","강북구","번동","치킨","11"
"20190804","일","여","10대","서울특별시","강서구","등촌동","치킨","5"
"20190804","일","남","10대","서울특별시","강서구","화곡동","치킨","15"
"20190804","일","여","60대이상","서울특별시","강서구","화곡동","치킨","16"
"20190804","일","여","60대이상","서울특별시","강서구","등촌동","치킨","5"
"20190804","일","여","60대이상","서울특별시","강서구","내발산동","치킨","21"
"20190804","일","여","60대이상","서울특별시","강서구","가양동","치킨","13"
